golden:
if (typeof opt.default !== 'undefined') {self.default(key, opt.default);}
if (typeof opt.default!='undefined') <if (self.default(key, opt.default) === 0) if (opt.opt.operator === 'operator') <if (self.default(key, opt.default) === 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!='undefined') &self.default(key, opt.default); else if (typeof opt.type === 'define') self.default(key, opt.type);
if (typeof opt.default!=='undefined') <if (self.options(key, opt.default)) self.default(key, opt.default); <<else if (opt.value) self.default(key, opt.value);
if (typeof opt.node == 'node') &self.node = opt.node; &else <self.node = opt.node;
if (typeof opt.default!='undefined') &if (self.default(key, opt.default) == 0) <if (opt.opt.operator == 'operator') &if (self.default(key, opt.default) == 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); else <if (opt.inline) self.default(key, opt.inline);
if (typeof opt.default) <if (opt.default === 'undefined') <self.default(key, opt.default);
if (typeof opt.default!='undefined') self.default(key, opt.default); &else if (typeof opt.type === 'define') self.default(key, opt.type);
if (typeof opt.default!=='undefined') &self.default(key, opt.default); else &if (opt.object == 'object') self.default(key, opt.object);
if (typeof opt.default) <if ((typeof opt.default)!='undefined') &self.default(key, opt.default);
if (typeof opt.default!=='undefined') &if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') <if (self.default(key, opt.default) == 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.name == 'undefined') if ((key = opt.name) || opt.type == 'boolean') self.boolean(key); <else if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
if (typeof opt.default!='undefined') &if (self.default(key, opt.default) === 0) &if (opt.opt.operator === 'operator') if (self.default(key, opt.default) === 0) self.default(key, opt.default); else self.default(key, opt.default);
if (typeof(opt) === 'undefined') <self.default(key, opt);
if (typeof opt.default!='defined') &self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); &else <if (opt.inline) &self.default(key, opt.inline);
if (typeof opt.default!='undefined') self.default(key, opt.default); else &if (opt.object === 'object') &self.default(key, opt.object);
if (typeof opt.default!='undefined') self.default(key, opt.default); &else <if (opt.object == 'object') <self.default(key, opt.object);
if (typeof opt.default!='undefined') self.default(key, opt.default); &else if (opt.object === 'object') <self.default(key, opt.object);
if (typeof opt.default!='undefined') &if (self.default(key, opt.default) === 0) &if (opt.opt.operator === 'operator') &if (self.default(key, opt.default) === 0) self.default(key, opt.default); else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); else &if (typeof opt.type == 'define') self.default(key, opt.type);
if (typeof opt.default!='undefined') <self.default(key, opt.default); &else &if (opt.object === 'object') self.default(key, opt.object);
if (typeof opt.default!='undefined') <self.default(key, opt.default); <else <if (opt.object === 'object') <self.default(key, opt.object);
if (typeof opt.default) &self.default(key, opt.default);
if (typeof opt.default!='undefined') <if (self.default(key, opt.default) === 0) &if (opt.opt.operator === 'operator') &if (self.default(key, opt.default) === 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.name === 'undefined') if ((key = opt.name) || opt.type === 'boolean') &self.boolean(key); &else <if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name === 'n') self.default(key, opt.default);
if (typeof opt.deflags & EXT_INPROGRESS) self.default(key, opt.deflags);
if (typeof opt.default!=='undefined') if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') <if (self.default(key, opt.default) == 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); &else <if (opt.object == 'object') &self.default(key, opt.object);
if (typeof opt.default!='undefined') <if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') if (self.default(key, opt.default) == 0) self.default(key, opt.default); else self.default(key, opt.default);
if (typeof opt.default!='undefined') self.default(key, opt.default); &else if (opt.inline) <self.default(key, opt.inline);
if (typeof opt.name === 'undefined') &if ((key = opt.name) || opt.type === 'boolean') self.boolean(key); &else if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name === 'n') self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); &else <if (typeof opt.type === 'define') self.default(key, opt.type);
if (typeof opt.default) &if (opt.default === 'undefined') <self.default(key, opt.default);
if (typeof opt.default!=='undefined') <self.default(key, opt.default); &else <if (opt.object == 'object') <self.default(key, opt.object);
if (typeof opt.default!='undefined') self.default(key, opt.default); &else <if (typeof opt.type == 'define') self.default(key, opt.type);
if (typeof opt.default!='undefined') &if (self.default(key, opt.default) == 0) &if (opt.opt.operator == 'operator') if (self.default(key, opt.default) == 0) self.default(key, opt.default); else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); &else if (opt.object == 'object') &self.default(key, opt.object);
if (typeof opt.default!='undefined') self.default(key, opt.default); else <if (opt.object == 'object') &self.default(key, opt.object);
if (typeof opt.default!=='undefined') if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') &if (self.default(key, opt.default) == 0) self.default(key, opt.default); else self.default(key, opt.default);
if (typeof opt.name == 'undefined') <if ((key = opt.name) || opt.type == 'boolean') self.boolean(key); &else if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
if (typeof opt.name === 'undefined') &if ((key = opt.name) || opt.type === 'boolean') &self.boolean(key); &else <if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name === 'n') self.default(key, opt.default);
if (typeof opt.default) if ((typeof opt.default)!='undefined') &self.default(key, opt.default);
if (typeof opt.name == 'undefined') <if ((key = opt.name) || opt.type == 'boolean') self.boolean(key); &else if (typeof opt.default!=='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
if (typeof opt.default!='undefined') <if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') <if (self.default(key, opt.default) == 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!=='undefined') &if (self.options(key, opt.default)) <self.default(key, opt.default); <&else if (opt.value) self.default(key, opt.value);
if (typeof opt.node === 'node') &self.node = opt.node; else self.node = opt.node;
if (typeof opt.default!=='undefined') <if (self.default(key, opt.default) == 0) <if (opt.opt.operator == 'operator') <if (self.default(key, opt.default) == 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); <else &if (opt.object == 'object') self.default(key, opt.object);
if (typeof opt.default!=='undefined') if (self.default(key, opt.default) == 0) <if (opt.opt.operator == 'operator') &if (self.default(key, opt.default) == 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!='undefined') <self.default(key, opt.default); else &if (typeof opt.type === 'define') self.default(key, opt.type);
if (typeof opt.default!='undefined') <self.default(key, opt.default); else if (opt.object === 'object') &self.default(key, opt.object);
if (typeof opt.default!='undefined') if (self.default(key, opt.default) === 0) &if (opt.opt.operator === 'operator') &if (self.default(key, opt.default) === 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.default!=='undefined') <if (self.options(key, opt.default)) &self.default(key, opt.default); <<else if (opt.value) self.default(key, opt.value);
if (typeof opt.default!='undefined') <self.default(key, opt.default); <else <if (opt.object == 'object') &self.default(key, opt.object);
if (typeof opt.default!=='undefined') if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') &if (self.default(key, opt.default) == 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.default!='undefined') &if (self.default(key, opt.default) == 0) &if (opt.opt.operator == 'operator') if (self.default(key, opt.default) == 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!='undefined') if (self.default(key, opt.default) == 0) <if (opt.opt.operator == 'operator') if (self.default(key, opt.default) == 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.default!='undefined') if (self.default(key, opt.default) == 0) if (opt.opt.operator == 'operator') <if (self.default(key, opt.default) == 0) self.default(key, opt.default); &else self.default(key, opt.default);
if (typeof opt.default!='undefined') self.default(key, opt.default); <else &if (opt.inline) <self.default(key, opt.inline);
if (typeof opt.name == 'undefined') <if ((key = opt.name) || opt.type == 'boolean') <self.boolean(key); else &if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
if (typeof opt.name == 'undefined') if ((key = opt.name) || opt.type == 'boolean') &self.boolean(key); &else &if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
if (typeof opt.name === 'undefined') if ((key = opt.name) || opt.type === 'boolean') <self.boolean(key); &else <if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name === 'n') self.default(key, opt.default);
if (typeof opt.default!='undefined') <if (self.default(key, opt.default) === 0) <if (opt.opt.operator === 'operator') &if (self.default(key, opt.default) === 0) self.default(key, opt.default); <else self.default(key, opt.default);
if (typeof opt.node === 'node') self.node = opt.node; <else self.node = opt.node;
if (typeof opt.name == 'undefined') if ((key = opt.name) || opt.type == 'boolean') &self.boolean(key); <else if (typeof opt.default!='undefined') self.default(key, opt.default); else if (typeof opt.name == 'n') self.default(key, opt.default);
